property_id,location_city,location_district,listing_date,property_type,square_footage,bedrooms,bathrooms,year_built,build_quality_rating,nearby_amenities_score,market_trend_index,sale_price_gbp,agent_commission_percentage,days_on_market,transaction_type,revenue_activity,revenue_gbp_monthly,property_age,listing_month,demand_index
BG-GUI-20190208-09215,Guildford,Park Barn,2019-02-08,Townhouse,1508,4,4,1984,2,4.0,1.01,614088.66,2.42,164,Lease,Airbnb/Short Let,23085.65,41,2,0.006060606060606061
BG-LON-20221206-09216,London,Chelsea,2022-12-06,Townhouse,1631,3,3,1963,8,9.0,1.13,2133405.43,1.96,114,Sale,Sale Commission,3484.56,62,12,0.008695652173913044
BG-REA-20220816-09217,Reading,Kennet Island,2022-08-16,Townhouse,1714,5,3,1978,9,9.0,1.09,1072386.32,1.45,31,Sale,Sale Commission,1295.8,47,8,0.03125
BG-GUI-20230724-09218,Guildford,Stoughton,2023-07-24,Detached House,1729,1,1,1953,6,,1.09,638243.74,2.15,33,Sale,Sale Commission,1143.52,72,7,0.029411764705882353
BG-REA-20210514-09219,Reading,Kennet Island,2021-05-14,Apartment,1806,4,4,2011,8,7.0,0.93,1285220.7,2.2,36,Sale,Sale Commission,2356.24,14,5,0.02702702702702703
BG-LON-20211223-09220,London,Hammersmith,2021-12-23,Apartment,3251,4,3,1982,9,1.0,1.06,1634789.99,1.99,49,Lease,Student Housing,120340.0,43,12,0.02
BG-GUI-20231124-09221,Guildford,Burpham,2023-11-24,Townhouse,2398,5,1,2013,1,7.0,1.06,1755269.33,2.98,102,Sale,Sale Commission,4358.92,12,11,0.009708737864077669
BG-REA-20191214-09222,Reading,Tilehurst,2019-12-14,Detached House,3041,3,1,1984,10,6.0,1.02,1738326.52,2.4,94,Lease,Student Housing,81415.17,41,12,0.010526315789473684
BG-LON-20190508-09223,London,Wimbledon,2019-05-08,Townhouse,2778,5,1,1957,5,7.0,0.99,1779500.11,1.1,84,Lease,Student Housing,100105.82,68,5,0.011764705882352941
BG-REA-20190228-09224,Reading,Southcote,2019-02-28,Apartment,600,1,1,2012,6,7.0,0.99,384702.69,1.76,170,Lease,Airbnb/Short Let,18140.36,13,2,0.005847953216374269
BG-LON-20231227-09225,London,Camden,2023-12-27,Detached House,1434,2,2,1967,3,6.0,1.09,754745.28,1.36,16,Sale,Sale Commission,855.38,58,12,0.058823529411764705
BG-REA-20230502-09226,Reading,Southcote,2023-05-02,Detached House,1143,3,2,1957,10,4.0,1.13,652970.23,1.19,14,Sale,Sale Commission,647.53,68,5,0.06666666666666667
BG-REA-20241217-09227,Reading,Earley,2024-12-17,Apartment,2870,5,3,1962,2,6.0,1.15,1284035.64,1.19,90,Sale,Sale Commission,1273.34,63,12,0.01098901098901099
BG-GUI-20190930-09228,Guildford,Onslow Village,2019-09-30,Apartment,647,1,1,1972,4,,0.99,287165.62,2.39,6,Sale,Sale Commission,571.94,53,9,0.14285714285714285
BG-LON-20220716-09229,London,Wimbledon,2022-07-16,Apartment,1608,5,2,1954,2,2.0,1.11,683615.65,2.68,93,Sale,Sale Commission,1526.74,71,7,0.010638297872340425
BG-REA-20210702-09230,Reading,Kennet Island,2021-07-02,Detached House,3044,4,2,1980,8,,1.09,1861392.59,2.75,138,Sale,Sale Commission,4265.69,45,7,0.007194244604316547
BG-LON-20200727-09231,London,Kensington,2020-07-27,Townhouse,2785,4,1,1955,2,3.0,0.94,2127101.96,1.51,50,Sale,Sale Commission,2676.6,70,7,0.0196078431372549
BG-GUI-20190818-09232,Guildford,Park Barn,2019-08-18,Detached House,2761,3,3,1995,6,1.0,1.0,1532033.83,2.17,125,Lease,Airbnb/Short Let,46628.88,30,8,0.007936507936507936
BG-REA-20220922-09233,Reading,Kennet Island,2022-09-22,Detached House,1752,2,1,1977,8,2.0,1.12,920480.47,2.44,64,Sale,Sale Commission,1871.64,48,9,0.015384615384615385
BG-GUI-20240616-09234,Guildford,Jacobs Well,2024-06-16,Detached House,3476,3,1,2005,4,3.0,1.05,2442205.51,1.7,168,Lease,Residential Rent,113031.87,20,6,0.005917159763313609
BG-GUI-20210120-09235,Guildford,Merrow,2021-01-20,Townhouse,3872,1,1,2019,1,6.0,0.88,1340774.23,1.23,116,Sale,Sale Commission,1374.29,6,1,0.008547008547008548
BG-REA-20240619-09236,Reading,Whitley,2024-06-19,Detached House,3323,5,2,1984,7,1.0,1.09,2710053.46,1.73,110,Sale,Sale Commission,3906.99,41,6,0.009009009009009009
BG-GUI-20210117-09237,Guildford,Merrow,2021-01-17,Apartment,2703,5,2,1974,10,,0.86,1020863.65,1.89,75,Sale,Sale Commission,1607.86,51,1,0.013157894736842105
BG-REA-20201122-09238,Reading,Whitley,2020-11-22,Detached House,2071,2,2,1972,1,2.0,0.87,1039196.07,2.92,70,Lease,Residential Rent,80824.56,53,11,0.014084507042253521
BG-REA-20181020-09239,Reading,Earley,2018-10-20,Apartment,3339,3,1,1973,9,9.0,1.02,2056897.67,2.44,97,Sale,Sale Commission,4182.36,52,10,0.01020408163265306
BG-REA-20240614-09240,Reading,Whitley,2024-06-14,Townhouse,3526,4,2,2020,10,8.0,1.15,2044227.66,1.51,121,Sale,Sale Commission,2572.32,5,6,0.00819672131147541
BG-REA-20190222-09241,Reading,Earley,2019-02-22,Apartment,3632,3,1,2003,2,10.0,1.01,1547631.43,2.66,45,Sale,Sale Commission,3430.58,22,2,0.021739130434782608
BG-LON-20180930-09242,London,Brixton,2018-09-30,Detached House,784,4,1,1974,8,8.0,0.99,461191.84,2.41,130,Lease,Airbnb/Short Let,20097.66,51,9,0.007633587786259542
BG-REA-20201222-09243,Reading,Kennet Island,2020-12-22,Detached House,2554,4,1,2010,9,3.0,0.94,1216679.45,2.53,177,Lease,Residential Rent,43538.64,15,12,0.0056179775280898875
BG-GUI-20191110-09244,Guildford,Onslow Village,2019-11-10,Detached House,2033,5,2,1960,10,10.0,1.0,1713707.44,1.13,77,Sale,Sale Commission,1613.74,65,11,0.01282051282051282
BG-GUI-20180418-09245,Guildford,Burpham,2018-04-18,Detached House,2369,1,1,1995,1,2.0,1.01,758025.5,2.5,77,Sale,Sale Commission,1579.22,30,4,0.01282051282051282
BG-GUI-20241207-09246,Guildford,Stoughton,2024-12-07,Apartment,2974,1,1,1971,3,3.0,1.15,1767218.91,2.14,123,Sale,Sale Commission,3151.54,54,12,0.008064516129032258
BG-LON-20200406-09247,London,Hammersmith,2020-04-06,Detached House,2721,3,2,1988,3,9.0,0.88,1636753.33,2.03,125,Lease,Airbnb/Short Let,70553.11,37,4,0.007936507936507936
BG-GUI-20231115-09248,Guildford,Jacobs Well,2023-11-15,Detached House,1158,3,3,2010,8,7.0,1.14,679311.06,2.8,95,Sale,Sale Commission,1585.06,15,11,0.010416666666666666
BG-GUI-20211126-09249,Guildford,Jacobs Well,2021-11-26,Apartment,1888,5,4,1963,7,4.0,1.06,1297310.39,1.39,155,Sale,Sale Commission,1502.72,62,11,0.00641025641025641
BG-GUI-20220415-09250,Guildford,Guildford Town Centre,2022-04-15,Townhouse,2000,2,1,1950,2,7.0,1.09,1394349.88,2.17,132,Sale,Sale Commission,2521.45,75,4,0.007518796992481203
BG-GUI-20230530-09251,Guildford,Park Barn,2023-05-30,Apartment,744,5,1,2014,9,6.0,1.09,492041.27,2.9,95,Sale,Sale Commission,1189.1,11,5,0.010416666666666666
BG-REA-20220713-09252,Reading,Caversham,2022-07-13,Detached House,1840,5,1,1978,6,10.0,1.15,1583242.38,2.21,124,Lease,Residential Rent,48082.54,47,7,0.008
BG-LON-20231102-09253,London,Ealing,2023-11-02,Apartment,2858,4,4,1997,5,5.0,1.09,1529998.7,2.04,123,Sale,Sale Commission,2601.0,28,11,0.008064516129032258
BG-LON-20201119-09254,London,Camden,2020-11-19,Townhouse,3129,2,1,1984,7,5.0,0.93,1461539.4,2.99,14,Sale,Sale Commission,3641.67,41,11,0.06666666666666667
BG-LON-20200126-09255,London,Camden,2020-01-26,Detached House,2952,2,1,1979,9,10.0,0.98,1191129.25,2.82,106,Sale,Sale Commission,2799.15,46,1,0.009345794392523364
BG-REA-20200310-09256,Reading,Caversham,2020-03-10,Apartment,2634,4,4,1964,8,5.0,0.9,1288089.68,2.31,50,Sale,Sale Commission,2479.57,61,3,0.0196078431372549
BG-LON-20190402-09257,London,Ealing,2019-04-02,Detached House,3689,3,1,1985,5,2.0,0.99,2249114.84,2.97,134,Sale,Sale Commission,5566.56,40,4,0.007407407407407408
BG-REA-20191124-09258,Reading,Southcote,2019-11-24,Apartment,2056,1,1,1957,8,4.0,0.98,1087541.16,2.89,15,Sale,Sale Commission,2619.16,68,11,0.0625
BG-GUI-20241027-09259,Guildford,Jacobs Well,2024-10-27,Apartment,2036,5,4,1951,2,4.0,1.12,1711458.92,2.43,62,Sale,Sale Commission,3465.7,74,10,0.015873015873015872
BG-LON-20240206-09260,London,Shoreditch,2024-02-06,Detached House,914,3,2,2017,2,7.0,1.09,487966.01,1.9,8,Sale,Sale Commission,772.61,8,2,0.1111111111111111
BG-REA-20221026-09261,Reading,Kennet Island,2022-10-26,Detached House,1943,5,5,1998,9,10.0,1.11,1677342.57,2.7,174,Sale,Sale Commission,3774.02,27,10,0.005714285714285714
BG-GUI-20230207-09262,Guildford,Onslow Village,2023-02-07,Detached House,2385,5,3,2021,3,5.0,1.14,1479429.62,1.9,24,Sale,Sale Commission,2342.43,4,2,0.04
BG-REA-20200408-09263,Reading,Coley,2020-04-08,Detached House,1498,5,4,2013,7,3.0,0.91,1111679.8,2.49,136,Sale,Sale Commission,2306.74,12,4,0.0072992700729927005
BG-GUI-20180116-09264,Guildford,Burpham,2018-01-16,Detached House,3886,1,1,1951,2,9.0,1.02,1350685.33,2.62,108,Sale,Sale Commission,2949.0,74,1,0.009174311926605505
BG-REA-20230409-09265,Reading,Tilehurst,2023-04-09,Townhouse,1201,4,1,1951,5,,1.08,848630.0,2.03,89,Sale,Sale Commission,1435.6,74,4,0.011111111111111112
BG-REA-20210804-09266,Reading,Earley,2021-08-04,Apartment,1266,2,1,1996,5,3.0,1.07,818807.51,1.35,156,Sale,Sale Commission,921.16,29,8,0.006369426751592357
BG-GUI-20220613-09267,Guildford,Merrow,2022-06-13,Townhouse,2172,4,4,1989,8,3.0,1.06,1389260.0,2.05,21,Lease,Student Housing,53261.77,36,6,0.045454545454545456
BG-REA-20240702-09268,Reading,Whitley,2024-07-02,Apartment,3752,5,4,2020,9,3.0,1.11,3310729.09,1.62,150,Sale,Sale Commission,4469.48,5,7,0.006622516556291391
BG-LON-20200426-09269,London,Greenwich,2020-04-26,Detached House,2367,4,3,1960,2,6.0,0.94,1667994.18,2.32,87,Sale,Sale Commission,3224.79,65,4,0.011363636363636364
BG-GUI-20220522-09270,Guildford,Burpham,2022-05-22,Detached House,761,3,2,1989,10,,1.09,572139.61,2.78,9,Lease,Residential Rent,15138.56,36,5,0.1
BG-REA-20210326-09271,Reading,Earley,2021-03-26,Apartment,1112,2,2,1963,5,7.0,0.86,483210.98,1.5,42,Sale,Sale Commission,604.01,62,3,0.023255813953488372
BG-GUI-20241206-09272,Guildford,Stoughton,2024-12-06,Apartment,722,3,2,1986,3,4.0,1.11,323325.08,1.45,6,Sale,Sale Commission,390.68,39,12,0.14285714285714285
BG-GUI-20200224-09273,Guildford,Jacobs Well,2020-02-24,Detached House,929,1,1,1994,8,1.0,1.02,450313.24,2.31,132,Lease,Airbnb/Short Let,33188.67,31,2,0.007518796992481203
BG-REA-20190204-09274,Reading,Earley,2019-02-04,Townhouse,988,4,4,2016,4,2.0,1.0,577881.26,1.84,87,Sale,Sale Commission,886.08,9,2,0.011363636363636364
BG-GUI-20180807-09275,Guildford,Guildford Town Centre,2018-08-07,Apartment,3245,2,2,1974,1,4.0,0.99,1549502.92,2.63,50,Lease,Student Housing,123423.61,51,8,0.0196078431372549
BG-LON-20241019-09276,London,Ealing,2024-10-19,Apartment,1395,4,2,1987,1,3.0,1.14,935094.48,1.27,41,Sale,Sale Commission,989.64,38,10,0.023809523809523808
BG-GUI-20190822-09277,Guildford,Merrow,2019-08-22,Townhouse,2456,4,1,2019,4,7.0,1.01,1333855.48,2.85,81,Sale,Sale Commission,3167.91,6,8,0.012195121951219513
BG-LON-20200118-09278,London,Croydon,2020-01-18,Apartment,2367,5,5,1977,1,4.0,1.01,968527.45,2.2,80,Lease,Residential Rent,53233.98,48,1,0.012345679012345678
BG-REA-20231123-09279,Reading,Coley,2023-11-23,Townhouse,2618,2,1,2012,2,,1.1,1219325.98,1.33,41,Sale,Sale Commission,1351.42,13,11,0.023809523809523808
BG-GUI-20200206-09280,Guildford,Guildford Town Centre,2020-02-06,Townhouse,2270,2,2,2008,2,3.0,0.98,953136.54,1.52,94,Sale,Sale Commission,1207.31,17,2,0.010526315789473684
BG-REA-20221124-09281,Reading,Kennet Island,2022-11-24,Townhouse,3347,1,1,2013,3,2.0,1.09,1085660.27,2.81,89,Sale,Sale Commission,2542.25,12,11,0.011111111111111112
BG-LON-20210809-09282,London,Clapham,2021-08-09,Townhouse,1801,5,3,1978,8,5.0,1.09,904426.48,1.15,25,Lease,Student Housing,29547.68,47,8,0.038461538461538464
BG-REA-20230705-09283,Reading,Earley,2023-07-05,Townhouse,1646,1,1,1964,1,5.0,1.07,816608.46,1.32,18,Sale,Sale Commission,898.27,61,7,0.05263157894736842
BG-LON-20210405-09284,London,Camden,2021-04-05,Detached House,721,1,1,1955,2,8.0,0.91,355005.28,1.77,110,Sale,Sale Commission,523.63,70,4,0.009009009009009009
BG-REA-20230817-09285,Reading,Whitley,2023-08-17,Detached House,1609,4,3,2011,1,9.0,1.1,772104.83,2.78,43,Lease,Airbnb/Short Let,27504.98,14,8,0.022727272727272728
BG-LON-20230109-09286,London,Chelsea,2023-01-09,Detached House,2384,5,5,2004,4,8.0,1.15,3260508.53,1.12,176,Sale,Sale Commission,3043.14,21,1,0.005649717514124294
BG-REA-20200628-09287,Reading,Coley,2020-06-28,Apartment,996,4,1,2002,1,8.0,0.9,659942.4,2.79,34,Sale,Sale Commission,1534.37,23,6,0.02857142857142857
BG-REA-20210611-09288,Reading,Earley,2021-06-11,Detached House,3438,5,5,1962,9,9.0,0.94,2070547.53,1.68,13,Lease,Airbnb/Short Let,111752.15,63,6,0.07142857142857142
BG-GUI-20220915-09289,Guildford,Jacobs Well,2022-09-15,Townhouse,2622,1,1,1958,10,2.0,1.11,1317356.4,2.87,60,Sale,Sale Commission,3150.68,67,9,0.01639344262295082
BG-LON-20180505-09290,London,Greenwich,2018-05-05,Apartment,828,4,1,1966,8,3.0,0.99,490243.56,1.65,155,Sale,Sale Commission,674.08,59,5,0.00641025641025641
BG-LON-20201105-09291,London,Shoreditch,2020-11-05,Apartment,819,3,2,2013,6,4.0,0.88,364549.69,1.79,12,Sale,Sale Commission,543.79,12,11,0.07692307692307693
BG-REA-20190926-09292,Reading,Coley,2019-09-26,Townhouse,1271,1,1,2003,6,4.0,1.0,516511.6,1.28,170,Sale,Sale Commission,550.95,22,9,0.005847953216374269
BG-LON-20240913-09293,London,Hammersmith,2024-09-13,Townhouse,1231,3,1,2006,8,,1.14,921521.61,1.08,167,Sale,Sale Commission,829.37,19,9,0.005952380952380952
BG-LON-20190331-09294,London,Islington,2019-03-31,Detached House,1271,5,5,1993,4,1.0,1.01,1059235.36,1.98,124,Lease,Student Housing,28573.29,32,3,0.008
BG-GUI-20180922-09295,Guildford,Guildford Town Centre,2018-09-22,Apartment,1680,5,2,1997,6,,0.98,1243836.27,1.86,176,Sale,Sale Commission,1927.95,28,9,0.005649717514124294
BG-REA-20240428-09296,Reading,Earley,2024-04-28,Apartment,2894,5,1,2014,7,3.0,1.1,2287038.36,1.03,112,Lease,Student Housing,83901.37,11,4,0.008849557522123894
BG-GUI-20210109-09297,Guildford,Merrow,2021-01-09,Detached House,998,1,1,1997,1,5.0,0.87,281631.84,2.43,27,Lease,Residential Rent,30579.2,28,1,0.03571428571428571
BG-GUI-20180730-09298,Guildford,Onslow Village,2018-07-30,Detached House,3578,4,4,1990,3,10.0,1.0,2736501.98,2.77,39,Sale,Sale Commission,6316.76,35,7,0.025
BG-GUI-20210928-09299,Guildford,Jacobs Well,2021-09-28,Townhouse,2379,4,1,1959,1,6.0,1.07,1319158.26,2.22,174,Sale,Sale Commission,2440.44,66,9,0.005714285714285714
BG-GUI-20230103-09300,Guildford,Park Barn,2023-01-03,Apartment,3480,1,1,1953,6,,1.12,1489897.43,3.0,170,Sale,Sale Commission,3724.74,72,1,0.005847953216374269
BG-GUI-20240112-09301,Guildford,Onslow Village,2024-01-12,Townhouse,2785,4,2,1961,7,9.0,1.08,1452476.37,2.81,94,Sale,Sale Commission,3401.22,64,1,0.010526315789473684
BG-LON-20200228-09302,London,Camden,2020-02-28,Detached House,574,2,2,1996,2,10.0,1.01,345635.75,1.27,103,Sale,Sale Commission,365.8,29,2,0.009615384615384616
BG-LON-20190902-09303,London,Hammersmith,2019-09-02,Detached House,2653,4,1,1966,2,5.0,0.99,980424.0,2.65,39,Sale,Sale Commission,2165.1,59,9,0.025
BG-GUI-20220823-09304,Guildford,Guildford Town Centre,2022-08-23,Townhouse,3643,3,2,1987,3,10.0,1.13,2747125.23,1.55,152,Sale,Sale Commission,3548.37,38,8,0.006535947712418301
BG-GUI-20240328-09305,Guildford,Park Barn,2024-03-28,Apartment,2368,4,2,2000,2,2.0,1.07,1731562.97,1.72,44,Sale,Sale Commission,2481.91,25,3,0.022222222222222223
BG-GUI-20240614-09306,Guildford,Jacobs Well,2024-06-14,Townhouse,3711,2,2,2011,1,4.0,1.13,2338841.15,2.78,25,Sale,Sale Commission,5418.32,14,6,0.038461538461538464
BG-GUI-20220121-09307,Guildford,Guildford Town Centre,2022-01-21,Apartment,1135,4,4,2012,6,5.0,1.15,998452.34,1.95,80,Sale,Sale Commission,1622.49,13,1,0.012345679012345678
BG-LON-20240927-09308,London,Croydon,2024-09-27,Apartment,3020,1,1,2007,10,6.0,1.12,1852476.3,2.66,167,Sale,Sale Commission,4106.32,18,9,0.005952380952380952
BG-GUI-20180209-09309,Guildford,Stoughton,2018-02-09,Detached House,2748,4,2,2004,8,4.0,1.0,1226093.19,1.09,179,Lease,Student Housing,108328.43,21,2,0.005555555555555556
BG-REA-20230711-09310,Reading,Southcote,2023-07-11,Apartment,3432,2,2,1975,1,3.0,1.14,2335567.25,2.32,119,Sale,Sale Commission,4515.43,50,7,0.008333333333333333
BG-LON-20240904-09311,London,Wimbledon,2024-09-04,Townhouse,3018,4,4,1994,1,10.0,1.12,1515989.42,2.66,135,Sale,Sale Commission,3360.44,31,9,0.007352941176470588
BG-REA-20230514-09312,Reading,Tilehurst,2023-05-14,Apartment,2453,5,5,2005,7,8.0,1.11,2003652.93,2.9,165,Lease,Residential Rent,49856.79,20,5,0.006024096385542169
BG-LON-20180115-09313,London,Brixton,2018-01-15,Apartment,1619,3,2,1950,10,4.0,0.99,825618.23,2.23,139,Sale,Sale Commission,1534.27,75,1,0.007142857142857143
BG-LON-20200706-09314,London,Chelsea,2020-07-06,Apartment,1550,2,1,1964,4,8.0,0.9,1257928.13,2.96,152,Lease,Airbnb/Short Let,46804.02,61,7,0.006535947712418301
BG-GUI-20240529-09315,Guildford,Stoughton,2024-05-29,Detached House,3683,2,1,1963,6,,1.08,1614752.91,2.78,47,Lease,Airbnb/Short Let,98980.51,62,5,0.020833333333333332
BG-REA-20250131-09316,Reading,Earley,2025-01-31,Apartment,2693,1,1,2019,8,1.0,1.12,1604592.96,2.59,156,Sale,Sale Commission,3463.25,6,1,0.006369426751592357
BG-REA-20200327-09317,Reading,Caversham,2020-03-27,Detached House,1123,1,1,1959,5,7.0,0.93,510395.59,2.9,8,Sale,Sale Commission,1233.46,66,3,0.1111111111111111
BG-GUI-20180530-09318,Guildford,Burpham,2018-05-30,Townhouse,1405,3,1,2011,2,,0.99,598574.42,2.37,145,Lease,Student Housing,32450.48,14,5,0.00684931506849315
BG-LON-20181108-09319,London,Croydon,2018-11-08,Townhouse,954,2,2,1957,6,10.0,0.98,377718.9,1.98,143,Lease,Residential Rent,29677.56,68,11,0.006944444444444444
BG-REA-20230303-09320,Reading,Southcote,2023-03-03,Detached House,2278,1,1,1993,3,1.0,1.13,872659.52,1.56,54,Sale,Sale Commission,1134.46,32,3,0.01818181818181818
BG-REA-20210407-09321,Reading,Tilehurst,2021-04-07,Townhouse,534,4,3,1979,3,8.0,0.89,210303.24,2.78,139,Sale,Sale Commission,487.2,46,4,0.007142857142857143
BG-REA-20240320-09322,Reading,Earley,2024-03-20,Detached House,757,2,2,1988,10,4.0,1.12,447703.38,1.56,77,Sale,Sale Commission,582.01,37,3,0.01282051282051282
BG-REA-20190528-09323,Reading,Tilehurst,2019-05-28,Townhouse,1521,4,2,1991,8,8.0,0.98,1036117.07,1.57,111,Lease,Residential Rent,59593.4,34,5,0.008928571428571428
BG-LON-20201029-09324,London,Richmond,2020-10-29,Apartment,3779,4,3,1979,2,7.0,0.93,1305701.78,2.72,79,Lease,Residential Rent,87991.59,46,10,0.0125
BG-REA-20240406-09325,Reading,Caversham,2024-04-06,Townhouse,3283,5,1,1986,6,1.0,1.15,1858287.01,2.1,144,Lease,Student Housing,79242.77,39,4,0.006896551724137931
BG-LON-20190620-09326,London,Richmond,2019-06-20,Apartment,3256,2,2,1999,4,10.0,0.99,2017979.5,2.02,71,Lease,Residential Rent,85393.97,26,6,0.013888888888888888
BG-REA-20230513-09327,Reading,Caversham,2023-05-13,Detached House,763,4,3,2000,4,10.0,1.14,534700.09,2.0,85,Sale,Sale Commission,891.17,25,5,0.011627906976744186
BG-REA-20240409-09328,Reading,Kennet Island,2024-04-09,Apartment,2593,5,2,1986,1,7.0,1.12,1970576.55,1.58,43,Lease,Residential Rent,76775.04,39,4,0.022727272727272728
BG-REA-20181007-09329,Reading,Southcote,2018-10-07,Apartment,541,3,3,2005,6,,1.01,388434.63,2.87,29,Sale,Sale Commission,929.01,20,10,0.03333333333333333
BG-GUI-20230203-09330,Guildford,Onslow Village,2023-02-03,Apartment,1305,1,1,1950,3,6.0,1.12,685413.01,1.26,67,Lease,Airbnb/Short Let,45210.04,75,2,0.014705882352941176
BG-GUI-20210528-09331,Guildford,Merrow,2021-05-28,Townhouse,2207,4,2,2004,3,10.0,0.94,1228127.73,1.32,139,Sale,Sale Commission,1350.94,21,5,0.007142857142857143
BG-GUI-20200406-09332,Guildford,Burpham,2020-04-06,Detached House,2639,4,4,1993,6,,0.87,1126968.26,1.64,86,Lease,Residential Rent,65776.99,32,4,0.011494252873563218
BG-REA-20190330-09333,Reading,Southcote,2019-03-30,Detached House,2429,5,4,1997,5,3.0,1.01,1856292.06,2.91,127,Lease,Residential Rent,95678.93,28,3,0.0078125
BG-LON-20200906-09334,London,Islington,2020-09-06,Townhouse,3342,1,1,1971,10,3.0,0.88,2395242.85,2.73,49,Sale,Sale Commission,5449.18,54,9,0.02
BG-GUI-20250524-09335,Guildford,Merrow,2025-05-24,Apartment,918,2,1,2006,8,,1.08,623715.1,2.94,48,Sale,Sale Commission,1528.1,19,5,0.02040816326530612
BG-REA-20240927-09336,Reading,Caversham,2024-09-27,Townhouse,901,3,2,1998,8,8.0,1.07,633962.24,2.17,98,Sale,Sale Commission,1146.42,27,9,0.010101010101010102
BG-LON-20190117-09337,London,Clapham,2019-01-17,Detached House,1167,2,2,1994,9,2.0,1.01,747013.62,2.07,65,Lease,Residential Rent,36779.59,31,1,0.015151515151515152
BG-LON-20190412-09338,London,Hackney,2019-04-12,Townhouse,3960,5,2,2000,8,5.0,0.99,2969924.99,2.47,152,Sale,Sale Commission,6113.1,25,4,0.006535947712418301
BG-GUI-20241108-09339,Guildford,Onslow Village,2024-11-08,Apartment,1434,2,2,1965,8,,1.09,863550.2,1.43,67,Lease,Airbnb/Short Let,44288.83,60,11,0.014705882352941176
BG-LON-20210904-09340,London,Greenwich,2021-09-04,Detached House,3732,3,3,1955,10,6.0,1.11,2945028.82,1.71,46,Sale,Sale Commission,4196.67,70,9,0.02127659574468085
BG-REA-20210905-09341,Reading,Coley,2021-09-05,Apartment,3529,5,3,1980,2,10.0,1.1,1560814.35,2.8,87,Sale,Sale Commission,3641.9,45,9,0.011363636363636364
BG-GUI-20240908-09342,Guildford,Jacobs Well,2024-09-08,Detached House,3230,4,4,1996,2,4.0,1.13,1474010.71,2.34,98,Lease,Residential Rent,50724.94,29,9,0.010101010101010102
BG-GUI-20190606-09343,Guildford,Guildford Town Centre,2019-06-06,Townhouse,890,2,1,1979,2,4.0,1.01,433384.13,2.15,5,Sale,Sale Commission,776.48,46,6,0.16666666666666666
BG-GUI-20250527-09344,Guildford,Jacobs Well,2025-05-27,Apartment,2341,4,1,2011,1,,1.06,1033067.05,2.53,158,Sale,Sale Commission,2178.05,14,5,0.006289308176100629
BG-GUI-20220221-09345,Guildford,Park Barn,2022-02-21,Townhouse,2753,3,3,2020,1,3.0,1.09,1053248.57,1.54,106,Lease,Residential Rent,78517.11,5,2,0.009345794392523364
BG-LON-20241004-09346,London,Ealing,2024-10-04,Apartment,3817,4,1,1961,6,4.0,1.09,2595148.8,1.64,175,Sale,Sale Commission,3546.7,64,10,0.005681818181818182
BG-GUI-20190711-09347,Guildford,Jacobs Well,2019-07-11,Townhouse,3866,5,3,2007,6,10.0,1.0,3150217.83,2.07,158,Sale,Sale Commission,5434.13,18,7,0.006289308176100629
BG-GUI-20221229-09348,Guildford,Onslow Village,2022-12-29,Apartment,2784,4,4,2018,7,10.0,1.07,1416505.72,2.17,36,Sale,Sale Commission,2561.51,7,12,0.02702702702702703
BG-GUI-20230709-09349,Guildford,Guildford Town Centre,2023-07-09,Townhouse,3554,2,2,1953,10,7.0,1.14,1944907.1,1.85,111,Lease,Student Housing,105435.78,72,7,0.008928571428571428
